cnpj,razão social,Celular,Estado,quantidade de linhas,cidade,cep,endereço
27807927000194,NOVA SOLUCOES EM IMPRESSAO DIGITAL EIRELI,11966245848,SP,12,S PAULO,4202021,R TABOR
27807927000194,NOVA SOLUCOES EM IMPRESSAO DIGITAL EIRELI,11994816285,SP,12,S PAULO,4202021,R TABOR
27807927000194,NOVA SOLUCOES EM IMPRESSAO DIGITAL EIRELI,11994696611,SP,12,S PAULO,4202021,R TABOR
12227083000135,CEREALISTA ZECA BALEIA EIRELI,15997559317,SP,16,ITAPORANGA,18480000,"FAZ FAZ VOLTA GRANDE, SN, ZRURAL, VOLTA GRANDE"
12227083000135,CEREALISTA ZECA BALEIA EIRELI,15997559318,SP,16,ITAPORANGA,18480000,"FAZ FAZ VOLTA GRANDE, SN, ZRURAL, VOLTA GRANDE"
12227083000135,CEREALISTA ZECA BALEIA EIRELI,15998066212,SP,16,ITAPORANGA,18480000,"FAZ FAZ VOLTA GRANDE, SN, ZRURAL, VOLTA GRANDE"
12227083000135,CEREALISTA ZECA BALEIA EIRELI,15996194352,SP,16,ITAPORANGA,18480000,"FAZ FAZ VOLTA GRANDE, SN, ZRURAL, VOLTA GRANDE"
12227083000135,CEREALISTA ZECA BALEIA EIRELI,15998104584,SP,16,ITAPORANGA,18480000,"FAZ FAZ VOLTA GRANDE, SN, ZRURAL, VOLTA GRANDE"
12227083000135,CEREALISTA ZECA BALEIA EIRELI,15997028993,SP,16,ITAPORANGA,18480000,"FAZ FAZ VOLTA GRANDE, SN, ZRURAL, VOLTA GRANDE"
12227083000135,CEREALISTA ZECA BALEIA EIRELI,15996936474,SP,16,ITAPORANGA,18480000,"FAZ FAZ VOLTA GRANDE, SN, ZRURAL, VOLTA GRANDE"
12227083000135,CEREALISTA ZECA BALEIA EIRELI,15998407332,SP,16,ITAPORANGA,18480000,"FAZ FAZ VOLTA GRANDE, SN, ZRURAL, VOLTA GRANDE"
12227083000135,CEREALISTA ZECA BALEIA EIRELI,15997568509,SP,16,ITAPORANGA,18480000,"FAZ FAZ VOLTA GRANDE, SN, ZRURAL, VOLTA GRANDE"
12227083000135,CEREALISTA ZECA BALEIA EIRELI,15997756684,SP,16,ITAPORANGA,18480000,"FAZ FAZ VOLTA GRANDE, SN, ZRURAL, VOLTA GRANDE"
12227083000135,CEREALISTA ZECA BALEIA EIRELI,15998029255,SP,16,ITAPORANGA,18480000,"FAZ FAZ VOLTA GRANDE, SN, ZRURAL, VOLTA GRANDE"
12227083000135,CEREALISTA ZECA BALEIA EIRELI,15996224328,SP,16,ITAPORANGA,18480000,"FAZ FAZ VOLTA GRANDE, SN, ZRURAL, VOLTA GRANDE"
12227083000135,CEREALISTA ZECA BALEIA EIRELI,15996194206,SP,16,ITAPORANGA,18480000,"FAZ FAZ VOLTA GRANDE, SN, ZRURAL, VOLTA GRANDE"
12227083000135,CEREALISTA ZECA BALEIA EIRELI,15998545831,SP,16,ITAPORANGA,18480000,"FAZ FAZ VOLTA GRANDE, SN, ZRURAL, VOLTA GRANDE"
12227083000135,CEREALISTA ZECA BALEIA EIRELI,15998424681,SP,16,ITAPORANGA,18480000,"FAZ FAZ VOLTA GRANDE, SN, ZRURAL, VOLTA GRANDE"
2529161000100,NUNES E BERTELI LTDA ME,16991654505,SP,3,FRANCA,14403424,R VOLUNTARIOS DA FRANCA 2675
2529161000100,NUNES E BERTELI LTDA ME,16999693190,SP,3,FRANCA,14403424,R VOLUNTARIOS DA FRANCA 2675
2529161000100,NUNES E BERTELI LTDA ME,16999677121,SP,3,FRANCA,14403424,R VOLUNTARIOS DA FRANCA 2675
11104595000141,AGINFO ENGENHARIA AGRONOMICA LTDA,19999877323,SP,4,PIRACICABA,13419155,AVENIDA INDEPENDENCIA
11104595000141,AGINFO ENGENHARIA AGRONOMICA LTDA,19999897323,SP,4,PIRACICABA,13419155,AVENIDA INDEPENDENCIA
11104595000141,AGINFO ENGENHARIA AGRONOMICA LTDA,19993908310,SP,4,PIRACICABA,13419155,AVENIDA INDEPENDENCIA
11104595000141,AGINFO ENGENHARIA AGRONOMICA LTDA,19993137537,SP,4,PIRACICABA,13419155,AVENIDA INDEPENDENCIA
15273910000115,BLASCO C DE D INSTITUCIONAL LTDA ME,19997244732,SP,1,PIRACICABA,13400300,TREZE DE MAIO
55346944000107,CONSTRUTORA E COMERCIO CONSTAC LTDA,19999390888,SP,14,PORTO FERREIRA,13660000,R DR DJALMA FORJAZ 405
55346944000107,CONSTRUTORA E COMERCIO CONSTAC LTDA,19998046986,SP,14,PORTO FERREIRA,13660000,R DR DJALMA FORJAZ 405
55346944000107,CONSTRUTORA E COMERCIO CONSTAC LTDA,19996204350,SP,14,PORTO FERREIRA,13660000,R DR DJALMA FORJAZ 405
55346944000107,CONSTRUTORA E COMERCIO CONSTAC LTDA,19998311440,SP,14,PORTO FERREIRA,13660000,R DR DJALMA FORJAZ 405
55346944000107,CONSTRUTORA E COMERCIO CONSTAC LTDA,19996952833,SP,14,PORTO FERREIRA,13660000,R DR DJALMA FORJAZ 405
55346944000107,CONSTRUTORA E COMERCIO CONSTAC LTDA,19999320123,SP,14,PORTO FERREIRA,13660000,R DR DJALMA FORJAZ 405
55346944000107,CONSTRUTORA E COMERCIO CONSTAC LTDA,19999317583,SP,14,PORTO FERREIRA,13660000,R DR DJALMA FORJAZ 405
55346944000107,CONSTRUTORA E COMERCIO CONSTAC LTDA,19998827054,SP,14,PORTO FERREIRA,13660000,R DR DJALMA FORJAZ 405
20918984000100,RECONQUISTA AGRO EIRELI,65996408167,MT,5,S PAULO,5421001,RUA CUNHA GAGO
20918984000100,RECONQUISTA AGRO EIRELI,65996494127,MT,5,S PAULO,5421001,RUA CUNHA GAGO
20918984000100,RECONQUISTA AGRO EIRELI,65998121069,MT,5,S PAULO,5421001,RUA CUNHA GAGO
20918984000100,RECONQUISTA AGRO EIRELI,65999285696,MT,5,S PAULO,5421001,RUA CUNHA GAGO
20918984000100,RECONQUISTA AGRO EIRELI,65996595930,MT,5,S PAULO,5421001,RUA CUNHA GAGO
27744273000105,JALINE REGISTRO CAMARA,16996231019,SP,3,CRAVINHOS,14140000,RUA CESARIO MOTA
27744273000105,JALINE REGISTRO CAMARA,16991771730,SP,3,CRAVINHOS,14140000,RUA CESARIO MOTA
27744273000105,JALINE REGISTRO CAMARA,16996285168,SP,3,CRAVINHOS,14140000,RUA CESARIO MOTA
60185063000191,TENIS CLUBE SAO JOSE DOS CAMPOS,12981291817,SP,4,S JOSE DOS CAMPOS,12243000,"AV NOVE DE JULHO, 23, VL ICARAI"
60185063000191,TENIS CLUBE SAO JOSE DOS CAMPOS,12981290055,SP,4,S JOSE DOS CAMPOS,12243000,"AV NOVE DE JULHO, 23, VL ICARAI"
60185063000191,TENIS CLUBE SAO JOSE DOS CAMPOS,12981291777,SP,4,S JOSE DOS CAMPOS,12243000,"AV NOVE DE JULHO, 23, VL ICARAI"
60185063000191,TENIS CLUBE SAO JOSE DOS CAMPOS,12981520691,SP,4,S JOSE DOS CAMPOS,12243000,"AV NOVE DE JULHO, 23, VL ICARAI"
36536691000190,ALVES E MENEZES SOCIEDADE DE ADVOGADOS,11941159513,SP,5,S PAULO,1006904,RUA PAULO EGIDIO
36536691000190,ALVES E MENEZES SOCIEDADE DE ADVOGADOS,11981489511,SP,5,S PAULO,1006904,RUA PAULO EGIDIO
36536691000190,ALVES E MENEZES SOCIEDADE DE ADVOGADOS,11949913812,SP,5,S PAULO,1006904,RUA PAULO EGIDIO
36536691000190,ALVES E MENEZES SOCIEDADE DE ADVOGADOS,11983692804,SP,5,S PAULO,1006904,RUA PAULO EGIDIO
36536691000190,ALVES E MENEZES SOCIEDADE DE ADVOGADOS,11940679686,SP,5,S PAULO,1006904,RUA PAULO EGIDIO
57819567000101,MULT LOG TRANSPORTES RODOVIARIOS EIRELI,19993444782,SP,20,HOLAMBRA,13825000,RUA CENTAUREAS
57819567000101,MULT LOG TRANSPORTES RODOVIARIOS EIRELI,19983781155,SP,20,HOLAMBRA,13825000,RUA CENTAUREAS
57819567000101,MULT LOG TRANSPORTES RODOVIARIOS EIRELI,19992177076,SP,20,HOLAMBRA,13825000,RUA CENTAUREAS
57819567000101,MULT LOG TRANSPORTES RODOVIARIOS EIRELI,19992592617,SP,20,HOLAMBRA,13825000,RUA CENTAUREAS
57819567000101,MULT LOG TRANSPORTES RODOVIARIOS EIRELI,19992172595,SP,20,HOLAMBRA,13825000,RUA CENTAUREAS
57819567000101,MULT LOG TRANSPORTES RODOVIARIOS EIRELI,19989486526,SP,20,HOLAMBRA,13825000,RUA CENTAUREAS
57819567000101,MULT LOG TRANSPORTES RODOVIARIOS EIRELI,19992547761,SP,20,HOLAMBRA,13825000,RUA CENTAUREAS
57819567000101,MULT LOG TRANSPORTES RODOVIARIOS EIRELI,19995964261,SP,20,HOLAMBRA,13825000,RUA CENTAUREAS
57819567000101,MULT LOG TRANSPORTES RODOVIARIOS EIRELI,19995302160,SP,20,HOLAMBRA,13825000,RUA CENTAUREAS
57819567000101,MULT LOG TRANSPORTES RODOVIARIOS EIRELI,19992176286,SP,20,HOLAMBRA,13825000,RUA CENTAUREAS
57819567000101,MULT LOG TRANSPORTES RODOVIARIOS EIRELI,19992179121,SP,20,HOLAMBRA,13825000,RUA CENTAUREAS
57819567000101,MULT LOG TRANSPORTES RODOVIARIOS EIRELI,19983789594,SP,20,HOLAMBRA,13825000,RUA CENTAUREAS
57819567000101,MULT LOG TRANSPORTES RODOVIARIOS EIRELI,19983781616,SP,20,HOLAMBRA,13825000,RUA CENTAUREAS
57819567000101,MULT LOG TRANSPORTES RODOVIARIOS EIRELI,19992176191,SP,20,HOLAMBRA,13825000,RUA CENTAUREAS
57819567000101,MULT LOG TRANSPORTES RODOVIARIOS EIRELI,19991021433,SP,20,HOLAMBRA,13825000,RUA CENTAUREAS
57819567000101,MULT LOG TRANSPORTES RODOVIARIOS EIRELI,19993896747,SP,20,HOLAMBRA,13825000,RUA CENTAUREAS
57819567000101,MULT LOG TRANSPORTES RODOVIARIOS EIRELI,19995648422,SP,20,HOLAMBRA,13825000,RUA CENTAUREAS
57819567000101,MULT LOG TRANSPORTES RODOVIARIOS EIRELI,19993442078,SP,20,HOLAMBRA,13825000,RUA CENTAUREAS
57819567000101,MULT LOG TRANSPORTES RODOVIARIOS EIRELI,19983781666,SP,20,HOLAMBRA,13825000,RUA CENTAUREAS
57819567000101,MULT LOG TRANSPORTES RODOVIARIOS EIRELI,19981856998,SP,20,HOLAMBRA,13825000,RUA CENTAUREAS
31090937000129,DANIEL MAIA 26407867843,11947677609,SP,2,S PAULO,8320370,RUA PAULO NUNES FELIX
31090937000129,DANIEL MAIA 26407867843,11947673872,SP,2,S PAULO,8320370,RUA PAULO NUNES FELIX
10881531000194,JM DA SILVA SUPRIMENTOS PARA INFORMATICA,16996328069,SP,1,FRANCA,14403460,AVENIDA AV MAJOR NICACIO
7504018000170,L F COMERCIO E REPRESENTACAO DE PRODUTOS TEXTEIS LTDA,11983988222,SP,2,SALTO,13323670,RUA VELHO REALEJO
7504018000170,L F COMERCIO E REPRESENTACAO DE PRODUTOS TEXTEIS LTDA,11984888723,SP,2,SALTO,13323670,RUA VELHO REALEJO
29986464000109,GIOVANNA GARAVELLO BONOMI 34477027885,19981599048,SP,3,CAMPINAS,13024490,R DOUTOR LIRAUCIO GOMES
29986464000109,GIOVANNA GARAVELLO BONOMI 34477027885,19983140266,SP,3,CAMPINAS,13024490,R DOUTOR LIRAUCIO GOMES
29986464000109,GIOVANNA GARAVELLO BONOMI 34477027885,19984008671,SP,3,CAMPINAS,13024490,R DOUTOR LIRAUCIO GOMES
19861694000180,MAX GOLDEN COMERCIO DE BIJOUTERIAS LTDA,11942213598,SP,3,S PAULO,1026001,AV SEN QUEIROS
19861694000180,MAX GOLDEN COMERCIO DE BIJOUTERIAS LTDA,11983097393,SP,3,S PAULO,1026001,AV SEN QUEIROS
19861694000180,MAX GOLDEN COMERCIO DE BIJOUTERIAS LTDA,11944869278,SP,3,S PAULO,1026001,AV SEN QUEIROS
28857769000140,JET CARGO LOGISTICA E TRANSPORTES EIRELI,12996459675,SP,5,S JOSE DOS CAMPOS,12220000,AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK
28857769000140,JET CARGO LOGISTICA E TRANSPORTES EIRELI,12991383496,SP,5,S JOSE DOS CAMPOS,12220000,AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK
28857769000140,JET CARGO LOGISTICA E TRANSPORTES EIRELI,12991383796,SP,5,S JOSE DOS CAMPOS,12220000,AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK
28857769000140,JET CARGO LOGISTICA E TRANSPORTES EIRELI,12991038799,SP,5,S JOSE DOS CAMPOS,12220000,AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK
28857769000140,JET CARGO LOGISTICA E TRANSPORTES EIRELI,12992447288,SP,5,S JOSE DOS CAMPOS,12220000,AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK
28124786000178,DEVANIR RICCI JUNIOR COMERCIO,15981720059,SP,4,SOROCABA,18051140,RUA SCIPIONI LANDULFO
28124786000178,DEVANIR RICCI JUNIOR COMERCIO,15974014722,SP,4,SOROCABA,18051140,RUA SCIPIONI LANDULFO
28124786000178,DEVANIR RICCI JUNIOR COMERCIO,15991657554,SP,4,SOROCABA,18051140,RUA SCIPIONI LANDULFO
28124786000178,DEVANIR RICCI JUNIOR COMERCIO,15974015296,SP,4,SOROCABA,18051140,RUA SCIPIONI LANDULFO
7915909000119,LUIZ AURELIO FERREIRA AZZOLINO E OUTRO,19992930393,SP,9,S JOSE DO RIO PARDO,13720000,"FAZ SANTA MARIA DO RIO PARDO, SN, ZONA RURAL"
7915909000119,LUIZ AURELIO FERREIRA AZZOLINO E OUTRO,19999890681,SP,9,S JOSE DO RIO PARDO,13720000,"FAZ SANTA MARIA DO RIO PARDO, SN, ZONA RURAL"
7915909000119,LUIZ AURELIO FERREIRA AZZOLINO E OUTRO,19996842964,SP,9,S JOSE DO RIO PARDO,13720000,"FAZ SANTA MARIA DO RIO PARDO, SN, ZONA RURAL"
7915909000119,LUIZ AURELIO FERREIRA AZZOLINO E OUTRO,19992831118,SP,9,S JOSE DO RIO PARDO,13720000,"FAZ SANTA MARIA DO RIO PARDO, SN, ZONA RURAL"
7915909000119,LUIZ AURELIO FERREIRA AZZOLINO E OUTRO,19991701675,SP,9,S JOSE DO RIO PARDO,13720000,"FAZ SANTA MARIA DO RIO PARDO, SN, ZONA RURAL"
7915909000119,LUIZ AURELIO FERREIRA AZZOLINO E OUTRO,19992109481,SP,9,S JOSE DO RIO PARDO,13720000,"FAZ SANTA MARIA DO RIO PARDO, SN, ZONA RURAL"
7915909000119,LUIZ AURELIO FERREIRA AZZOLINO E OUTRO,19992994496,SP,9,S JOSE DO RIO PARDO,13720000,"FAZ SANTA MARIA DO RIO PARDO, SN, ZONA RURAL"
7915909000119,LUIZ AURELIO FERREIRA AZZOLINO E OUTRO,19992137607,SP,9,S JOSE DO RIO PARDO,13720000,"FAZ SANTA MARIA DO RIO PARDO, SN, ZONA RURAL"
7915909000119,LUIZ AURELIO FERREIRA AZZOLINO E OUTRO,19998209527,SP,9,S JOSE DO RIO PARDO,13720000,"FAZ SANTA MARIA DO RIO PARDO, SN, ZONA RURAL"
13058767000113,MAURICIO JOAO MATTAR,19971125015,SP,12,ARTUR NOGUEIRA,13160000,SITIO NOSSA SENHORA DA LUZ
13058767000113,MAURICIO JOAO MATTAR,19992000444,SP,12,ARTUR NOGUEIRA,13160000,SITIO NOSSA SENHORA DA LUZ
13058767000113,MAURICIO JOAO MATTAR,19999164345,SP,12,ARTUR NOGUEIRA,13160000,SITIO NOSSA SENHORA DA LUZ
13058767000113,MAURICIO JOAO MATTAR,19996808023,SP,12,ARTUR NOGUEIRA,13160000,SITIO NOSSA SENHORA DA LUZ
13058767000113,MAURICIO JOAO MATTAR,19971360785,SP,12,ARTUR NOGUEIRA,13160000,SITIO NOSSA SENHORA DA LUZ
13058767000113,MAURICIO JOAO MATTAR,19991982374,SP,12,ARTUR NOGUEIRA,13160000,SITIO NOSSA SENHORA DA LUZ
13058767000113,MAURICIO JOAO MATTAR,19971507828,SP,12,ARTUR NOGUEIRA,13160000,SITIO NOSSA SENHORA DA LUZ
13058767000113,MAURICIO JOAO MATTAR,19997370435,SP,12,ARTUR NOGUEIRA,13160000,SITIO NOSSA SENHORA DA LUZ
13058767000113,MAURICIO JOAO MATTAR,19991928382,SP,12,ARTUR NOGUEIRA,13160000,SITIO NOSSA SENHORA DA LUZ
13058767000113,MAURICIO JOAO MATTAR,19999574255,SP,12,ARTUR NOGUEIRA,13160000,SITIO NOSSA SENHORA DA LUZ
23707629000171,F.C. CONSTRUCAO E TRANSPORTES - EIRELI,19999646655,SP,16,MONTE MOR,13190000,"R HUM, 460, SALA 12, JARDIM ITAPUAM"
23707629000171,F.C. CONSTRUCAO E TRANSPORTES - EIRELI,19971509092,SP,16,MONTE MOR,13190000,"R HUM, 460, SALA 12, JARDIM ITAPUAM"
23707629000171,F.C. CONSTRUCAO E TRANSPORTES - EIRELI,19999373378,SP,16,MONTE MOR,13190000,"R HUM, 460, SALA 12, JARDIM ITAPUAM"
23707629000171,F.C. CONSTRUCAO E TRANSPORTES - EIRELI,19999513037,SP,16,MONTE MOR,13190000,"R HUM, 460, SALA 12, JARDIM ITAPUAM"
23707629000171,F.C. CONSTRUCAO E TRANSPORTES - EIRELI,19971375273,SP,16,MONTE MOR,13190000,"R HUM, 460, SALA 12, JARDIM ITAPUAM"
23707629000171,F.C. CONSTRUCAO E TRANSPORTES - EIRELI,19971007456,SP,16,MONTE MOR,13190000,"R HUM, 460, SALA 12, JARDIM ITAPUAM"
23707629000171,F.C. CONSTRUCAO E TRANSPORTES - EIRELI,19999961466,SP,16,MONTE MOR,13190000,"R HUM, 460, SALA 12, JARDIM ITAPUAM"
23707629000171,F.C. CONSTRUCAO E TRANSPORTES - EIRELI,19999529904,SP,16,MONTE MOR,13190000,"R HUM, 460, SALA 12, JARDIM ITAPUAM"
23707629000171,F.C. CONSTRUCAO E TRANSPORTES - EIRELI,19996761170,SP,16,MONTE MOR,13190000,"R HUM, 460, SALA 12, JARDIM ITAPUAM"
23707629000171,F.C. CONSTRUCAO E TRANSPORTES - EIRELI,19996457462,SP,16,MONTE MOR,13190000,"R HUM, 460, SALA 12, JARDIM ITAPUAM"
23707629000171,F.C. CONSTRUCAO E TRANSPORTES - EIRELI,19999906949,SP,16,MONTE MOR,13190000,"R HUM, 460, SALA 12, JARDIM ITAPUAM"
23707629000171,F.C. CONSTRUCAO E TRANSPORTES - EIRELI,19999925243,SP,16,MONTE MOR,13190000,"R HUM, 460, SALA 12, JARDIM ITAPUAM"
23707629000171,F.C. CONSTRUCAO E TRANSPORTES - EIRELI,19971709332,SP,16,MONTE MOR,13190000,"R HUM, 460, SALA 12, JARDIM ITAPUAM"
4057322000128,DELTA TECNICA CONSTRUCOES E COMERCIO LTDA,15998242280,SP,2,TIETE,18530000,"AV BRASIL, 751, JRD BONANZA"
4057322000128,DELTA TECNICA CONSTRUCOES E COMERCIO LTDA,15997717867,SP,2,TIETE,18530000,"AV BRASIL, 751, JRD BONANZA"
34550924000183,F EDUARDO SCOMPARIN SERVICOS DE INFORMATICA,16997796962,SP,2,SERTAOZINHO,14161385,RUA LUCIA DOMENICI MURCIA
34550924000183,F EDUARDO SCOMPARIN SERVICOS DE INFORMATICA,16992198902,SP,2,SERTAOZINHO,14161385,RUA LUCIA DOMENICI MURCIA
3114140000189,"R. P. M. INDUSTRIA, COMERCIO E MANUTENCAO DE VESTIMENTAS LTDA.",19992159816,SP,10,PIRACICABA,13405260,AVENIDA DOUTOR MORATO
3114140000189,"R. P. M. INDUSTRIA, COMERCIO E MANUTENCAO DE VESTIMENTAS LTDA.",19991156378,SP,10,PIRACICABA,13405260,AVENIDA DOUTOR MORATO
3114140000189,"R. P. M. INDUSTRIA, COMERCIO E MANUTENCAO DE VESTIMENTAS LTDA.",19992155282,SP,10,PIRACICABA,13405260,AVENIDA DOUTOR MORATO
3114140000189,"R. P. M. INDUSTRIA, COMERCIO E MANUTENCAO DE VESTIMENTAS LTDA.",19992159937,SP,10,PIRACICABA,13405260,AVENIDA DOUTOR MORATO
3114140000189,"R. P. M. INDUSTRIA, COMERCIO E MANUTENCAO DE VESTIMENTAS LTDA.",19992250813,SP,10,PIRACICABA,13405260,AVENIDA DOUTOR MORATO
3114140000189,"R. P. M. INDUSTRIA, COMERCIO E MANUTENCAO DE VESTIMENTAS LTDA.",19992477281,SP,10,PIRACICABA,13405260,AVENIDA DOUTOR MORATO
3114140000189,"R. P. M. INDUSTRIA, COMERCIO E MANUTENCAO DE VESTIMENTAS LTDA.",19992201285,SP,10,PIRACICABA,13405260,AVENIDA DOUTOR MORATO
3114140000189,"R. P. M. INDUSTRIA, COMERCIO E MANUTENCAO DE VESTIMENTAS LTDA.",19992159864,SP,10,PIRACICABA,13405260,AVENIDA DOUTOR MORATO
3114140000189,"R. P. M. INDUSTRIA, COMERCIO E MANUTENCAO DE VESTIMENTAS LTDA.",19992159983,SP,10,PIRACICABA,13405260,AVENIDA DOUTOR MORATO
3114140000189,"R. P. M. INDUSTRIA, COMERCIO E MANUTENCAO DE VESTIMENTAS LTDA.",19992254518,SP,10,PIRACICABA,13405260,AVENIDA DOUTOR MORATO
30699964000130,LUIZ ANTONIO BATISTA 13335767810,11995680682,SP,2,JUNDIAI,13207145,AV DOUTOR ODIL CAMPOS DE SAES
30699964000130,LUIZ ANTONIO BATISTA 13335767810,11942321335,SP,2,JUNDIAI,13207145,AV DOUTOR ODIL CAMPOS DE SAES
23149798000133,GABRIELA NACAO DIAFERIA 37406145870,11971380753,SP,3,S JOAO DA BOA VISTA,13870100,RUA GETULIO VARGAS
23149798000133,GABRIELA NACAO DIAFERIA 37406145870,19989908435,SP,3,S JOAO DA BOA VISTA,13870100,RUA GETULIO VARGAS
23149798000133,GABRIELA NACAO DIAFERIA 37406145870,11971565693,SP,3,S JOAO DA BOA VISTA,13870100,RUA GETULIO VARGAS
865547000150,G Z SISTEMAS IMPORTAÇAO E COMERCIO LTDA,11975900100,SP,1,JUNDIAI,13201002,RUA R MARECHAL DEODORO DA FONSECA
27045953000122,TROFE ENERGIA EIRELI,16982474664,SP,2,SERTAOZINHO,14176503,AVENIDA AV MARGINAL SERGIO CANCIAN
27045953000122,TROFE ENERGIA EIRELI,16982240842,SP,2,SERTAOZINHO,14176503,AVENIDA AV MARGINAL SERGIO CANCIAN
2845539000177,HESSE MOVEIS PLANEJADOS LTDA,19993141095,SP,6,ARTUR NOGUEIRA,13160000,"ROD SP 107, SN, KM40SITSJ, BAIRRINHO"
2845539000177,HESSE MOVEIS PLANEJADOS LTDA,19993141193,SP,6,ARTUR NOGUEIRA,13160000,"ROD SP 107, SN, KM40SITSJ, BAIRRINHO"
2845539000177,HESSE MOVEIS PLANEJADOS LTDA,19997095894,SP,6,ARTUR NOGUEIRA,13160000,"ROD SP 107, SN, KM40SITSJ, BAIRRINHO"
2845539000177,HESSE MOVEIS PLANEJADOS LTDA,19993141046,SP,6,ARTUR NOGUEIRA,13160000,"ROD SP 107, SN, KM40SITSJ, BAIRRINHO"
2845539000177,HESSE MOVEIS PLANEJADOS LTDA,19993140296,SP,6,ARTUR NOGUEIRA,13160000,"ROD SP 107, SN, KM40SITSJ, BAIRRINHO"
2845539000177,HESSE MOVEIS PLANEJADOS LTDA,19993140558,SP,6,ARTUR NOGUEIRA,13160000,"ROD SP 107, SN, KM40SITSJ, BAIRRINHO"
16811582000126,EXPIDEX TRANSPORTES LTDA,16997638447,SP,29,TIETE,18530000,"ROD ROD MARECHAL RONDON KM 154, SN, MANDISSUNUNGA"
16811582000126,EXPIDEX TRANSPORTES LTDA,15974031501,SP,29,TIETE,18530000,"ROD ROD MARECHAL RONDON KM 154, SN, MANDISSUNUNGA"
16811582000126,EXPIDEX TRANSPORTES LTDA,15996815796,SP,29,TIETE,18530000,"ROD ROD MARECHAL RONDON KM 154, SN, MANDISSUNUNGA"
16811582000126,EXPIDEX TRANSPORTES LTDA,15997111203,SP,29,TIETE,18530000,"ROD ROD MARECHAL RONDON KM 154, SN, MANDISSUNUNGA"
16811582000126,EXPIDEX TRANSPORTES LTDA,15974014996,SP,29,TIETE,18530000,"ROD ROD MARECHAL RONDON KM 154, SN, MANDISSUNUNGA"
54894472000164,PINUS MIRIN MADEIREIRA LTDA,15981830123,SP,16,JUMIRIM,18535000,"ROD MARECHAL RONDON, SN, KM 169, PAINEIRAS"
54894472000164,PINUS MIRIN MADEIREIRA LTDA,15981068107,SP,16,JUMIRIM,18535000,"ROD MARECHAL RONDON, SN, KM 169, PAINEIRAS"
54894472000164,PINUS MIRIN MADEIREIRA LTDA,15981830200,SP,16,JUMIRIM,18535000,"ROD MARECHAL RONDON, SN, KM 169, PAINEIRAS"
54894472000164,PINUS MIRIN MADEIREIRA LTDA,15997449244,SP,16,JUMIRIM,18535000,"ROD MARECHAL RONDON, SN, KM 169, PAINEIRAS"
49694896000145,SINDICATO RURAL DE ITAPETININGA,15996630379,SP,4,ITAPETININGA,18206420,R CAMPOS SALES 219
49694896000145,SINDICATO RURAL DE ITAPETININGA,15996630260,SP,4,ITAPETININGA,18206420,R CAMPOS SALES 219
49694896000145,SINDICATO RURAL DE ITAPETININGA,15996630242,SP,4,ITAPETININGA,18206420,R CAMPOS SALES 219
49694896000145,SINDICATO RURAL DE ITAPETININGA,15996630384,SP,4,ITAPETININGA,18206420,R CAMPOS SALES 219
49553902000144,FOLHA DE VOTORANTIM LTDA - EPP,15997713553,SP,1,VOTORANTIM,18110210,AV SAO JOAO 82
57647901000197,CERQUILHO ENROLAMENTO DE MOTORES LTDA,15997736801,SP,1,CERQUILHO,18520000,AV PRESIDENTE WASHINGTON LUIZ
47719000000100,CONSTRUTEMA CONSTRUTORA ENGENHARIA E MANUTENCAO LTDA,19996498864,SP,9,PIRACICABA,13416900,"R ALFREDO GUEDES, 1949, 1 A S 101"
47719000000100,CONSTRUTEMA CONSTRUTORA ENGENHARIA E MANUTENCAO LTDA,19996088160,SP,9,PIRACICABA,13416900,"R ALFREDO GUEDES, 1949, 1 A S 101"
52622313000185,MAC LUB INDUSTRIA METALURGICA LTDA,16997430088,SP,10,ARARAQUARA,14801270,R ANTONIO PRADO 369 369
52622313000185,MAC LUB INDUSTRIA METALURGICA LTDA,16997486614,SP,10,ARARAQUARA,14801270,R ANTONIO PRADO 369 369
52622313000185,MAC LUB INDUSTRIA METALURGICA LTDA,16997469064,SP,10,ARARAQUARA,14801270,R ANTONIO PRADO 369 369
52622313000185,MAC LUB INDUSTRIA METALURGICA LTDA,16997773287,SP,10,ARARAQUARA,14801270,R ANTONIO PRADO 369 369
52622313000185,MAC LUB INDUSTRIA METALURGICA LTDA,16997481903,SP,10,ARARAQUARA,14801270,R ANTONIO PRADO 369 369
52622313000185,MAC LUB INDUSTRIA METALURGICA LTDA,16997315333,SP,10,ARARAQUARA,14801270,R ANTONIO PRADO 369 369
52622313000185,MAC LUB INDUSTRIA METALURGICA LTDA,16997484749,SP,10,ARARAQUARA,14801270,R ANTONIO PRADO 369 369
52622313000185,MAC LUB INDUSTRIA METALURGICA LTDA,16996266001,SP,10,ARARAQUARA,14801270,R ANTONIO PRADO 369 369
52622313000185,MAC LUB INDUSTRIA METALURGICA LTDA,16997482550,SP,10,ARARAQUARA,14801270,R ANTONIO PRADO 369 369
52622313000185,MAC LUB INDUSTRIA METALURGICA LTDA,16997027436,SP,10,ARARAQUARA,14801270,R ANTONIO PRADO 369 369
